_date,referee,home,away,fouls_home,fouls_away,corners_home,corners_away,tackles_home,tackles_away,offsides_home,offsides_away,goal_kicks_home,goal_kicks_away,trow_ins_home,trow_ins_away,sot_home,sot_away,shots_home,shots_away,league_season
2022-08-12,Carlos del Cerro,Osasuna,Sevilla,16,9,5,2,11,12,5,2,4,5,19,24,4,3,11,10,LA 22/23
2022-08-13,Miguel Ángel Ortiz Arias,Celta Vigo,Espanyol,17,15,3,3,19,18,1,0,11,5,27,21,3,1,8,9,LA 22/23
2022-08-13,Mario Melero,Valladolid,Villarreal,6,10,4,5,16,18,2,1,10,13,18,25,6,4,12,10,LA 22/23
2022-08-13,Alejandro Hernández,Barcelona,Rayo Vallecano,16,14,8,0,16,18,4,4,7,13,24,15,5,2,21,4,LA 22/23
2022-08-14,Isidro Díaz de Mera,Cádiz,Real Sociedad,9,20,3,6,20,25,4,0,4,11,24,23,1,7,7,15,LA 22/23
2022-08-14,Jorge Figueroa,Valencia,Girona,18,14,4,4,13,13,1,2,7,8,15,22,1,1,16,5,LA 22/23
2022-08-14,Juan Martínez,Almería,Real Madrid,11,4,2,15,11,9,3,3,8,5,13,19,6,15,10,29,LA 22/23
2022-08-15,Javier Villanueva,Athletic Club,Mallorca,13,12,7,2,10,19,1,0,4,17,20,16,6,2,23,6,LA 22/23
2022-08-15,José Sánchez,Getafe,Atlético Madrid,14,19,3,6,11,20,0,5,2,16,22,21,0,5,10,12,LA 22/23
2022-08-15,Guillermo Cuadra,Betis,Elche,10,18,8,4,16,12,5,3,1,4,20,20,8,1,17,4,LA 22/23
2022-08-19,Jorge Figueroa,Espanyol,Rayo Vallecano,12,17,9,2,11,7,3,2,8,13,18,14,1,3,13,8,LA 22/23
2022-08-19,Juan Pulido,Sevilla,Valladolid,20,10,12,2,18,20,4,4,5,16,23,12,2,3,18,6,LA 22/23
2022-08-20,Antonio Matéu Lahoz,Osasuna,Cádiz,11,13,2,2,13,15,0,1,10,11,23,23,1,2,14,9,LA 22/23
2022-08-20,Pablo González,Mallorca,Betis,22,17,5,2,17,10,4,0,9,6,26,17,7,1,13,6,LA 22/23
2022-08-20,Jesús Gil,Celta Vigo,Real Madrid,12,8,2,2,13,14,0,1,5,10,13,13,1,5,14,14,LA 22/23
2022-08-21,César Soto,Athletic Club,Valencia,11,15,6,3,17,15,6,0,12,7,19,26,2,0,12,10,LA 22/23
2022-08-21,Ricardo de Burgos,Atlético Madrid,Villarreal,8,11,5,6,18,6,2,1,7,12,16,5,5,5,13,19,LA 22/23
2022-08-21,José Luis Munuera,Real Sociedad,Barcelona,15,9,3,6,25,20,5,1,4,5,18,24,5,7,10,15,LA 22/23
2022-08-22,Isidro Díaz de Mera,Elche,Almería,12,16,6,5,14,11,7,3,3,14,14,17,3,7,13,12,LA 22/23
2022-08-22,Alejandro Muñíz,Girona,Getafe,16,18,5,2,13,16,2,1,5,7,12,22,6,3,12,7,LA 22/23
2022-08-26,Carlos del Cerro,Girona,Celta Vigo,16,13,2,4,20,15,1,1,4,7,18,21,3,6,11,11,LA 22/23
2022-08-26,Juan Martínez,Betis,Osasuna,9,21,2,4,14,17,2,1,9,13,25,22,1,2,7,12,LA 22/23
2022-08-27,Javier Villanueva,Elche,Real Sociedad,14,18,4,6,17,26,2,4,6,6,25,14,5,4,12,8,LA 22/23
2022-08-27,José Sánchez,Rayo Vallecano,Mallorca,11,18,7,3,14,8,1,2,6,8,24,17,0,4,15,9,LA 22/23
2022-08-27,Jesús Gil,Almería,Sevilla,18,11,5,2,9,7,4,5,8,6,17,13,5,5,11,13,LA 22/23
2022-08-28,Jorge Figueroa,Getafe,Villarreal,11,19,1,4,15,7,5,0,8,7,20,25,2,6,8,11,LA 22/23
2022-08-28,Ricardo de Burgos,Barcelona,Valladolid,9,8,14,4,15,22,1,3,5,15,24,24,9,2,24,8,LA 22/23
2022-08-28,Mario Melero,Espanyol,Real Madrid,15,12,7,7,22,8,0,6,2,11,15,18,4,6,15,19,LA 22/23
2022-08-29,Miguel Ángel Ortiz Arias,Cádiz,Athletic Club,18,4,0,6,10,15,0,3,10,2,25,14,3,7,9,19,LA 22/23
2022-08-29,Guillermo Cuadra,Valencia,Atlético Madrid,15,17,6,2,5,18,1,7,5,6,19,20,2,7,12,13,LA 22/23
2022-09-02,Juan Pulido,Celta Vigo,Cádiz,13,23,2,2,22,16,4,1,7,4,16,25,5,0,9,7,LA 22/23
2022-09-03,Isidro Díaz de Mera,Mallorca,Girona,22,10,6,3,17,11,1,2,10,7,14,21,4,3,10,9,LA 22/23
2022-09-03,José Sánchez,Real Madrid,Betis,8,12,9,2,24,28,2,3,4,15,11,16,4,4,22,8,LA 22/23
2022-09-03,César Soto,Real Sociedad,Atlético Madrid,18,13,7,6,21,16,4,0,4,8,23,26,5,7,12,15,LA 22/23
2022-09-03,Antonio Matéu Lahoz,Sevilla,Barcelona,15,14,4,4,21,11,6,2,14,4,19,15,4,5,9,18,LA 22/23
2022-09-04,Alejandro Muñíz,Osasuna,Rayo Vallecano,14,16,4,0,16,14,3,2,4,8,27,22,5,3,13,5,LA 22/23
2022-09-04,Juan Martínez,Athletic Club,Espanyol,12,12,4,2,14,16,3,2,4,14,31,19,2,2,17,9,LA 22/23
2022-09-04,Miguel Ángel Ortiz Arias,Villarreal,Elche,10,9,6,4,21,19,5,2,8,7,11,17,10,0,18,7,LA 22/23
2022-09-04,José Luis Munuera,Valencia,Getafe,11,22,4,1,10,6,1,1,2,6,11,16,9,4,24,7,LA 22/23
2022-09-05,Pablo González,Valladolid,Almería,11,19,2,8,20,12,6,4,10,12,14,28,6,0,14,12,LA 22/23
2022-09-09,César Soto,Girona,Valladolid,11,15,3,12,23,16,3,0,4,8,18,28,5,4,14,14,LA 22/23
2022-09-10,Jesús Gil,Rayo Vallecano,Valencia,22,11,7,5,16,15,1,2,11,10,30,27,6,4,14,17,LA 22/23
2022-09-10,Guillermo Cuadra,Espanyol,Sevilla,11,14,9,3,11,18,3,1,3,10,24,28,4,7,18,11,LA 22/23
2022-09-10,Carlos del Cerro,Cádiz,Barcelona,12,13,5,6,17,9,3,3,8,10,17,21,0,8,6,16,LA 22/23
2022-09-10,Alejandro Hernández,Atlético Madrid,Celta Vigo,11,6,4,7,15,13,0,1,10,2,18,23,4,3,10,14,LA 22/23
2022-09-11,Jorge Figueroa,Real Madrid,Mallorca,7,15,4,3,12,20,0,1,2,10,15,8,7,2,22,5,LA 22/23
2022-09-11,Mario Melero,Elche,Athletic Club,15,9,5,5,18,15,2,5,7,7,21,19,2,7,9,15,LA 22/23
2022-09-11,Juan Pulido,Getafe,Real Sociedad,9,16,3,7,18,18,1,0,12,6,27,24,2,6,7,13,LA 22/23
2022-09-11,Ricardo de Burgos,Betis,Villarreal,11,14,9,8,16,17,4,6,7,6,13,17,5,2,16,14,LA 22/23
2022-09-12,Javier Villanueva,Almería,Osasuna,4,9,5,10,13,15,2,3,11,7,19,23,2,4,7,15,LA 22/23
2022-09-16,José Sánchez,Valladolid,Cádiz,12,19,8,2,21,18,2,2,7,10,21,18,6,1,18,7,LA 22/23
2022-09-17,Juan Martínez,Mallorca,Almería,15,14,5,2,10,18,2,3,12,5,13,20,2,2,5,9,LA 22/23
2022-09-17,Alejandro Muñíz,Barcelona,Elche,11,9,6,0,14,14,5,3,1,13,23,16,9,1,25,1,LA 22/23
2022-09-17,Pablo González,Valencia,Celta Vigo,18,23,5,4,16,20,2,0,8,5,21,23,7,2,14,6,LA 22/23
2022-09-17,Antonio Matéu Lahoz,Athletic Club,Rayo Vallecano,13,13,2,7,12,16,3,3,5,5,20,22,7,2,14,11,LA 22/23
2022-09-18,Isidro Díaz de Mera,Osasuna,Getafe,15,15,8,1,11,9,1,0,10,2,20,17,4,4,12,10,LA 22/23
2022-09-18,Alejandro Hernández,Villarreal,Sevilla,15,12,6,4,20,13,1,6,7,8,22,16,6,1,17,12,LA 22/23
2022-09-18,Miguel Ángel Ortiz Arias,Betis,Girona,9,8,2,4,19,22,2,5,7,8,10,18,2,3,8,8,LA 22/23
2022-09-18,Carlos del Cerro,Real Sociedad,Espanyol,18,8,4,2,13,18,2,3,8,8,24,20,6,4,14,14,LA 22/23
2022-09-18,José Luis Munuera,Atlético Madrid,Real Madrid,15,16,8,1,11,12,2,0,2,8,12,6,4,3,12,6,LA 22/23
2022-09-30,Juan Pulido,Athletic Club,Almería,17,8,11,2,14,13,5,6,8,10,17,20,3,2,16,8,LA 22/23
2022-10-01,Javier Villanueva,Cádiz,Villarreal,13,8,6,5,20,16,3,1,6,9,13,19,2,6,10,14,LA 22/23
2022-10-01,Alejandro Muñíz,Getafe,Valladolid,23,13,4,2,17,14,1,3,2,7,20,16,5,6,13,13,LA 22/23
2022-10-01,Ricardo de Burgos,Sevilla,Atlético Madrid,9,12,5,7,13,15,2,0,7,11,16,14,3,6,14,20,LA 22/23
2022-10-01,Jesús Gil,Mallorca,Barcelona,9,13,5,5,14,11,2,1,9,7,11,11,3,3,13,11,LA 22/23
2022-10-02,Valentín Pizarro,Espanyol,Valencia,16,15,6,4,13,11,1,1,9,9,17,12,5,5,10,12,LA 22/23
2022-10-02,César Soto,Celta Vigo,Betis,26,3,5,3,20,17,3,1,8,8,28,26,4,4,11,9,LA 22/23
2022-10-02,Mario Melero,Girona,Real Sociedad,9,19,2,2,15,24,0,1,10,5,20,17,8,5,16,11,LA 22/23
2022-10-02,Guillermo Cuadra,Real Madrid,Osasuna,9,13,10,2,6,14,4,0,6,14,23,10,4,2,21,8,LA 22/23
2022-10-03,Jorge Figueroa,Rayo Vallecano,Elche,5,19,13,3,21,19,2,0,5,10,25,27,6,2,15,6,LA 22/23
2022-10-07,Miguel Ángel Ortiz Arias,Osasuna,Valencia,11,19,7,5,14,16,1,2,9,7,24,34,2,7,10,14,LA 22/23
2022-10-08,Pablo González,Almería,Rayo Vallecano,22,12,7,6,31,18,4,4,10,8,19,25,4,4,10,12,LA 22/23
2022-10-08,Juan Martínez,Atlético Madrid,Girona,12,13,8,3,18,19,0,2,8,8,14,20,7,4,13,11,LA 22/23
2022-10-08,Jesús Gil,Sevilla,Athletic Club,19,14,5,7,18,9,2,4,9,6,16,19,3,4,10,21,LA 22/23
2022-10-08,Antonio Matéu Lahoz,Getafe,Real Madrid,10,5,4,4,11,13,1,2,13,4,19,16,2,4,9,19,LA 22/23
2022-10-09,Carlos del Cerro,Valladolid,Betis,12,16,3,1,16,24,1,1,6,15,22,29,3,1,12,4,LA 22/23
2022-10-09,Alejandro Hernández,Cádiz,Espanyol,13,12,8,3,10,20,5,0,6,7,31,15,3,6,8,9,LA 22/23
2022-10-09,César Soto,Real Sociedad,Villarreal,21,18,9,3,24,20,5,0,5,5,14,21,5,1,17,5,LA 22/23
2022-10-09,José Luis Munuera,Barcelona,Celta Vigo,16,9,6,3,17,12,1,4,5,10,26,21,5,3,13,14,LA 22/23
2022-10-10,Valentín Pizarro,Elche,Mallorca,12,17,5,7,15,13,2,5,7,7,11,19,2,2,7,9,LA 22/23
2022-10-14,Mario Melero,Rayo Vallecano,Getafe,13,17,4,1,8,12,6,0,2,9,30,23,2,3,16,6,LA 22/23
2022-10-15,Ricardo de Burgos,Girona,Cádiz,16,9,6,2,11,17,3,2,8,19,23,12,5,2,22,9,LA 22/23
2022-10-15,Juan Pulido,Valencia,Elche,14,19,6,1,22,28,5,1,5,13,21,19,6,5,19,7,LA 22/23
2022-10-15,Javier Villanueva,Mallorca,Sevilla,17,15,1,3,13,6,2,2,7,5,27,16,4,1,9,4,LA 22/23
2022-10-15,Jorge Figueroa,Athletic Club,Atlético Madrid,14,17,6,1,18,32,0,1,7,11,23,18,3,1,13,3,LA 22/23
2022-10-16,Guillermo Cuadra,Celta Vigo,Real Sociedad,14,17,1,6,26,14,2,1,3,6,17,27,3,6,10,8,LA 22/23
2022-10-16,José Sánchez,Real Madrid,Barcelona,11,14,2,3,16,14,3,4,11,6,17,15,3,5,7,18,LA 22/23
2022-10-16,Antonio Matéu Lahoz,Espanyol,Valladolid,13,11,6,4,20,15,2,2,11,7,25,23,3,2,15,14,LA 22/23
2022-10-16,Alejandro Muñíz,Betis,Almería,6,7,9,3,14,6,1,3,6,8,14,19,6,5,16,12,LA 22/23
2022-10-17,Pablo González,Villarreal,Osasuna,14,23,8,4,10,13,5,2,10,5,18,15,8,3,11,14,LA 22/23
2022-10-18,César Soto,Sevilla,Valencia,11,26,11,1,12,21,1,1,7,7,25,22,5,4,18,12,LA 22/23
2022-10-18,José Luis Munuera,Getafe,Athletic Club,14,11,7,4,18,4,5,2,12,8,15,15,4,4,11,14,LA 22/23
2022-10-18,Javier Villanueva,Atlético Madrid,Rayo Vallecano,11,11,3,4,21,14,3,3,8,8,16,23,4,3,12,13,LA 22/23
2022-10-19,Antonio Matéu Lahoz,Cádiz,Betis,15,7,4,9,16,19,2,1,8,8,21,17,3,3,13,12,LA 22/23
2022-10-19,Valentín Pizarro,Valladolid,Celta Vigo,12,11,3,7,21,10,0,1,13,5,19,28,6,4,8,21,LA 22/23
2022-10-19,Miguel Ángel Ortiz Arias,Real Sociedad,Mallorca,18,9,10,7,13,13,0,1,5,9,22,24,7,3,14,12,LA 22/23
2022-10-19,Jesús Gil,Elche,Real Madrid,14,10,8,2,13,15,0,6,3,5,10,16,3,6,10,10,LA 22/23
2022-10-20,Guillermo Cuadra,Almería,Girona,14,14,4,5,11,14,1,3,7,7,19,23,7,3,13,12,LA 22/23
2022-10-20,Mario Melero,Osasuna,Espanyol,17,15,9,2,13,24,1,4,1,8,28,27,5,3,17,5,LA 22/23
2022-10-20,Carlos del Cerro,Barcelona,Villarreal,18,11,8,0,17,16,4,0,5,9,14,12,5,1,16,5,LA 22/23
2022-10-22,Alejandro Muñíz,Rayo Vallecano,Cádiz,13,12,10,1,17,7,3,0,4,12,17,19,10,0,27,3,LA 22/23
2022-10-22,Jorge Figueroa,Valladolid,Real Sociedad,19,14,4,10,17,6,3,3,13,7,15,31,2,2,9,20,LA 22/23
2022-10-22,José Sánchez,Valencia,Mallorca,14,19,5,3,14,20,3,1,2,10,24,16,2,4,12,9,LA 22/23
2022-10-22,Alejandro Hernández,Real Madrid,Sevilla,9,12,4,3,14,18,1,0,3,10,16,11,6,2,18,9,LA 22/23
2022-10-23,José Luis Munuera,Espanyol,Elche,13,10,5,3,20,11,1,1,5,13,16,24,5,4,13,9,LA 22/23
2022-10-23,Jesús Gil,Betis,Atlético Madrid,10,17,7,3,16,26,2,0,2,8,22,27,4,3,17,9,LA 22/23
2022-10-23,Juan Pulido,Girona,Osasuna,11,11,3,5,13,15,3,3,8,6,19,18,1,2,7,9,LA 22/23
2022-10-23,Ricardo de Burgos,Villarreal,Almería,7,8,10,4,16,16,3,3,5,4,18,16,5,4,11,15,LA 22/23
2022-10-23,Juan Martínez,Barcelona,Athletic Club,7,13,1,2,13,12,4,1,4,7,20,20,7,1,10,5,LA 22/23
2022-10-24,Pablo González,Celta Vigo,Getafe,10,13,10,0,14,18,4,2,5,17,20,18,5,1,17,4,LA 22/23
2022-10-28,Isidro Díaz de Mera,Mallorca,Espanyol,15,9,4,4,10,20,0,0,8,8,18,19,5,2,13,7,LA 22/23
2022-10-29,Carlos del Cerro,Almería,Celta Vigo,10,7,6,4,17,15,0,5,6,12,16,19,5,3,19,8,LA 22/23
2022-10-29,José Sánchez,Cádiz,Atlético Madrid,15,12,5,3,12,17,0,0,9,7,14,28,7,8,10,16,LA 22/23
2022-10-29,Antonio Matéu Lahoz,Sevilla,Rayo Vallecano,9,20,6,6,12,23,3,0,7,8,29,25,4,5,10,15,LA 22/23
2022-10-29,Ricardo de Burgos,Valencia,Barcelona,13,7,3,10,24,12,1,3,11,4,19,26,2,2,3,13,LA 22/23
2022-10-30,Guillermo Cuadra,Osasuna,Valladolid,14,16,1,8,12,15,2,3,4,9,17,18,9,2,19,7,LA 22/23
2022-10-30,Mario Melero,Real Madrid,Girona,16,8,7,1,15,10,2,1,7,10,17,10,6,1,19,7,LA 22/23
2022-10-30,Miguel Ángel Ortiz Arias,Athletic Club,Villarreal,12,10,6,2,21,10,2,0,5,13,15,18,7,3,19,6,LA 22/23
2022-10-30,Javier Villanueva,Real Sociedad,Betis,22,16,5,3,18,13,2,2,6,12,21,21,7,4,14,10,LA 22/23
2022-10-31,César Soto,Elche,Getafe,12,11,6,2,7,14,0,1,4,10,22,22,4,3,11,8,LA 22/23
2022-11-04,Valentín Pizarro,Girona,Athletic Club,11,11,7,1,18,18,3,3,7,6,10,14,10,7,19,11,LA 22/23
2022-11-05,Alejandro Hernández,Getafe,Cádiz,15,16,5,5,15,12,1,2,16,5,22,24,1,4,13,15,LA 22/23
2022-11-05,Ricardo de Burgos,Valladolid,Elche,9,10,8,4,15,12,2,0,5,9,26,28,11,2,16,4,LA 22/23
2022-11-05,Jorge Figueroa,Celta Vigo,Osasuna,12,20,2,3,20,8,0,1,10,10,27,21,5,4,13,8,LA 22/23
2022-11-05,Pablo González,Barcelona,Almería,14,13,9,1,15,13,6,1,0,13,22,13,12,1,26,4,LA 22/23
2022-11-06,Juan Pulido,Atlético Madrid,Espanyol,13,10,12,2,20,18,4,0,5,17,29,20,7,2,27,6,LA 22/23
2022-11-06,José Luis Munuera,Real Sociedad,Valencia,11,12,1,11,8,13,2,2,11,5,25,13,3,3,9,14,LA 22/23
2022-11-06,Alejandro Muñíz,Villarreal,Mallorca,17,16,5,2,8,20,1,2,2,11,17,7,2,5,9,7,LA 22/23
2022-11-06,José Sánchez,Betis,Sevilla,6,20,1,4,9,11,2,3,12,7,14,10,4,5,9,22,LA 22/23
2022-11-07,Juan Martínez,Rayo Vallecano,Real Madrid,22,11,4,5,14,18,2,0,12,7,21,14,6,1,14,15,LA 22/23
2022-11-08,Pablo González,Elche,Girona,16,9,2,5,23,12,2,3,9,8,20,23,2,3,11,21,LA 22/23
2022-11-08,Isidro Díaz de Mera,Athletic Club,Valladolid,21,6,10,2,10,21,3,1,13,13,11,22,6,0,19,8,LA 22/23
2022-11-08,Jesús Gil,Osasuna,Barcelona,15,6,3,6,10,12,3,2,9,12,20,19,3,3,15,9,LA 22/23
2022-11-09,Alejandro Muñíz,Almería,Getafe,17,8,7,6,10,13,4,4,7,5,16,26,3,2,8,11,LA 22/23
2022-11-09,Carlos del Cerro,Sevilla,Real Sociedad,9,12,2,1,12,17,0,4,7,7,16,15,3,9,6,17,LA 22/23
2022-11-09,Javier Villanueva,Espanyol,Villarreal,11,6,4,7,18,13,1,2,9,9,13,16,6,3,14,10,LA 22/23
2022-11-09,Mario Melero,Mallorca,Atlético Madrid,14,17,2,5,13,19,1,4,11,4,11,19,3,5,9,17,LA 22/23
2022-11-10,José Luis Munuera,Rayo Vallecano,Celta Vigo,19,16,5,3,22,31,4,0,9,9,27,16,3,3,10,11,LA 22/23
2022-11-10,Miguel Ángel Ortiz Arias,Valencia,Betis,12,9,5,5,14,19,5,4,5,8,20,16,7,1,15,5,LA 22/23
2022-11-10,César Soto,Real Madrid,Cádiz,12,16,7,1,20,10,3,0,5,12,17,17,5,5,18,10,LA 22/23
2022-12-29,Jorge Figueroa,Girona,Rayo Vallecano,14,14,2,4,15,18,2,3,7,9,26,20,5,4,14,12,LA 22/23
2022-12-29,Alejandro Hernández,Betis,Athletic Club,8,17,2,6,19,24,2,4,10,6,32,23,5,0,9,10,LA 22/23
2022-12-29,Guillermo Cuadra,Atlético Madrid,Elche,14,20,3,5,22,13,2,3,4,10,14,16,4,1,18,5,LA 22/23
2022-12-30,Alberola Rojas,Getafe,Mallorca,10,19,4,2,11,13,1,4,7,7,19,20,6,0,14,3,LA 22/23
2022-12-30,Juan Martínez,Cádiz,Almería,7,14,3,2,20,16,3,5,3,9,23,18,6,10,12,19,LA 22/23
2022-12-30,Ricardo de Burgos,Celta Vigo,Sevilla,11,13,5,6,14,15,2,1,10,9,21,25,5,5,17,7,LA 22/23
2022-12-30,José Luis Munuera,Valladolid,Real Madrid,7,9,5,9,20,10,5,1,13,8,9,21,4,6,14,18,LA 22/23
2022-12-31,Antonio Matéu,Barcelona,Espanyol,11,15,10,2,11,17,0,1,4,20,13,14,6,0,21,3,LA 22/23
2022-12-31,Valentín Pizarro,Real Sociedad,Osasuna,10,15,3,2,13,27,3,1,4,9,29,23,2,3,9,11,LA 22/23
2022-12-31,José Sánchez,Villarreal,Valencia,12,16,5,2,14,28,2,7,2,14,19,18,8,4,14,13,LA 22/23
2023-01-06,Miguel Ángel Ortiz Arias,Elche,Celta Vigo,15,15,8,4,13,20,2,2,4,7,39,16,5,7,13,14,LA 22/23
2023-01-06,Pablo González,Valencia,Cádiz,14,21,11,2,25,18,2,1,4,5,21,17,2,2,11,6,LA 22/23
2023-01-07,César Soto,Villarreal,Real Madrid,13,6,6,5,16,16,2,3,7,6,12,13,4,2,16,12,LA 22/23
2023-01-07,Valentín Pizarro,Mallorca,Valladolid,14,17,6,2,23,14,1,0,5,13,19,19,4,1,13,9,LA 22/23
2023-01-07,Carlos del Cerro,Espanyol,Girona,13,16,5,2,17,13,0,5,8,7,19,19,6,5,12,12,LA 22/23
2023-01-08,Alberola Rojas,Almería,Real Sociedad,13,14,4,2,19,23,3,9,7,8,26,24,1,6,6,9,LA 22/23
2023-01-08,Isidro Díaz de Mera,Rayo Vallecano,Betis,10,16,5,7,18,23,4,1,9,14,29,14,3,2,15,14,LA 22/23
2023-01-08,Juan Martínez,Sevilla,Getafe,13,16,3,4,13,13,5,2,6,7,18,16,5,2,11,11,LA 22/23
2023-01-08,José Luis Munuera,Atlético Madrid,Barcelona,8,16,7,4,24,22,2,1,4,9,25,16,3,2,20,10,LA 22/23
2023-01-09,Mario Melero,Athletic Club,Osasuna,8,13,14,1,16,19,6,1,3,14,29,34,3,1,17,3,LA 22/23
2023-01-13,Alberola Rojas,Celta Vigo,Villarreal,11,8,13,3,15,12,1,3,4,7,25,16,8,1,21,3,LA 22/23
2023-01-14,Mario Melero,Valladolid,Rayo Vallecano,17,18,4,8,25,24,2,0,8,10,29,26,2,5,9,12,LA 22/23
2023-01-14,Valentín Pizarro,Girona,Sevilla,11,7,5,1,19,20,1,1,11,8,17,13,7,2,19,10,LA 22/23
2023-01-14,César Soto,Osasuna,Mallorca,15,19,3,1,15,20,0,7,3,13,15,21,4,2,15,6,LA 22/23
2023-01-14,Guillermo Cuadra,Real Sociedad,Athletic Club,20,15,4,2,19,18,4,4,7,4,14,25,4,2,10,6,LA 22/23
2023-01-15,Jorge Figueroa,Getafe,Espanyol,20,13,5,1,9,12,3,0,9,9,40,20,2,4,10,10,LA 22/23
2023-01-15,José Sánchez,Almería,Atlético Madrid,14,12,3,4,16,14,4,3,6,13,21,12,3,6,14,12,LA 22/23
2023-01-16,Carlos del Cerro,Cádiz,Elche,11,21,3,6,18,14,1,1,15,10,20,20,3,5,16,12,LA 22/23
2023-01-20,Juan Pulido,Mallorca,Celta Vigo,15,11,4,6,8,15,1,0,6,3,21,20,3,3,8,10,LA 22/23
2023-01-21,Antonio Matéu,Rayo Vallecano,Real Sociedad,11,11,3,4,18,22,5,2,5,9,28,25,2,7,14,12,LA 22/23
2023-01-21,Pablo González,Espanyol,Betis,18,8,7,4,15,12,2,1,6,6,22,24,2,3,8,13,LA 22/23
2023-01-21,Ricardo de Burgos,Atlético Madrid,Valladolid,12,7,4,1,13,21,1,1,11,7,20,17,8,1,18,7,LA 22/23
2023-01-21,Alejandro Hernández,Sevilla,Cádiz,15,14,8,1,23,20,6,1,5,11,32,14,7,1,16,4,LA 22/23
2023-01-22,Carlos del Cerro,Villarreal,Girona,21,15,3,2,17,13,1,5,5,13,16,15,7,1,17,8,LA 22/23
2023-01-22,Alejandro Muñíz,Elche,Osasuna,19,9,7,2,15,16,5,1,9,8,35,24,4,4,13,8,LA 22/23
2023-01-22,Javier Villanueva,Barcelona,Getafe,11,6,4,2,16,15,5,4,3,7,18,15,4,3,8,7,LA 22/23
2023-01-22,José Sánchez,Athletic Club,Real Madrid,17,10,12,2,20,14,3,2,4,14,31,13,3,4,18,10,LA 22/23
2023-01-23,Jesús Gil,Valencia,Almería,8,8,6,2,20,19,5,3,10,11,24,23,6,3,16,13,LA 22/23
2023-01-27,Javier Villanueva,Almería,Espanyol,16,6,2,2,13,17,0,6,12,11,28,27,7,3,19,6,LA 22/23
2023-01-28,Ricardo de Burgos,Cádiz,Mallorca,13,12,6,2,16,12,0,3,14,8,18,19,3,2,10,9,LA 22/23
2023-01-28,Alejandro Muñíz,Girona,Barcelona,10,15,4,2,12,19,6,1,8,8,25,18,2,3,8,8,LA 22/23
2023-01-28,César Soto,Sevilla,Elche,7,8,5,2,23,19,3,0,1,8,24,21,8,1,22,6,LA 22/23
2023-01-28,Guillermo Cuadra,Getafe,Betis,25,12,6,1,15,10,0,3,8,9,23,24,1,1,6,12,LA 22/23
2023-01-29,Jorge Figueroa,Valladolid,Valencia,14,15,4,7,21,17,1,0,9,11,22,36,6,2,13,15,LA 22/23
2023-01-29,Alberola Rojas,Osasuna,Atlético Madrid,13,7,5,4,11,15,3,3,8,12,17,20,4,5,14,13,LA 22/23
2023-01-29,Isidro Díaz de Mera,Celta Vigo,Athletic Club,17,19,2,5,16,16,4,2,8,4,25,28,3,0,9,5,LA 22/23
2023-01-29,Mario Melero,Real Madrid,Real Sociedad,8,19,10,3,17,24,4,2,5,8,13,13,7,3,20,8,LA 22/23
